id,average_rating
48764,4.0884223
39927096,3.9646304
826582,4.208505
298419,4.100543
15770786,4.890193
18003556,4.2667775
242757,3.882208
196865,4.0625467
6668868,4.095157
17857704,3.9688287
35276743,3.7912953
113128,4.063585
931447,4.031833
8686068,4.041768
10818853,4.455857
22877,4.120209
33986447,4.1840506
17797253,3.8926694
248103,3.870026
20619307,3.9100993
21911333,3.9904733
850398,3.9962666
128638,4.028807
301114,4.0013556
213105,4.1417136
23399267,3.8856955
13508069,4.027427
21643924,4.0051007
18693865,4.003746
8766710,3.974038
85679,4.031216
18490684,3.9955325
8345521,4.003916
1739150,3.8747904
821810,4.05098
6077427,4.0882206
109901,4.0721006
363851,3.9294305
460645,3.9575543
20421367,3.8887255
13554073,4.77174
46258343,4.77174
8664368,3.9065485
7830973,4.107239
8928799,4.1294384
10718,3.9223614
8214792,3.8422978
12104822,3.9170973
17375123,3.933209
105490,4.0495825
3664164,3.9879124
15804232,4.0170426
545061,4.064451
3026017,4.0948234
54903,3.8471212
18365945,4.025487
13001277,4.208522
7936932,3.8490095
111126,3.9027889
116296,4.0700564
18621220,3.9487607
97652,3.88502
4945081,4.092481
154072,4.171943
15745258,3.9616554
18803806,3.957451
169959,4.1495895
6974489,4.0440354
91357,3.91606
511260,4.0754585
2425699,3.9407365
32218,3.9373176
4371304,4.1463575
94669,3.9511182
13551039,4.084631
13230186,4.070946
4565266,4.05562
113946,4.0813894
13531506,4.069239
22936744,3.832974
2242564,3.9069135
362888,3.9516816
67304,4.0019975
18225810,4.091314
17880714,4.050249
17244558,4.043375
296182,4.0874357
161846,3.9870112
20986951,4.0156236
13484326,4.5794773
10913,3.9392695
116988,3.9820914
19170022,4.088997
12553432,3.998477
153496,3.8899093
888958,3.9128706
285563,4.0351853
24527513,3.8081033
12568374,4.5794773
2750285,3.9471457
782858,3.9277987
348575,4.027167
667488,4.0404363
8527908,4.043696
272869,3.9131281
7849341,4.0879283
10347690,4.0119286
10331666,3.854099
89313,4.1053157
79790,4.0181594
31453592,3.9340827
359,4.20709
13028732,3.9919388
5589775,3.9257271
20440224,4.054983
11276935,3.9543734
32156380,4.2055163
1257797,3.9259763
688764,4.0418754
19486,3.9544518
6668703,4.1433115
6,4.085402
18588484,4.1848893
2305862,3.9904733
37622,4.078361
191373,4.022709
34229824,3.8980448
11751163,4.1465955
29358487,4.051856
29917,4.053112
17906284,4.033562
23374331,4.2386346
765654,3.980924
421569,3.9805157
333103,4.0961714
44289602,3.8779342
343612,3.9936292
13647887,4.076657
318394,3.9304526
626159,3.957423
13050865,3.9620676
1919382,4.0701933
21024,4.044226
36420317,4.437485
589979,4.1002154
5972820,4.227384
6977328,4.0479045
6238460,4.2347364
13611043,4.118166
7100200,3.8986752
4735808,4.025274
19438912,4.044492
25352592,4.1358614
7276319,4.06371
15786285,4.01551
516784,4.174048
17777989,4.01855
296524,4.0663276
12606552,4.07196
101299,3.9624248
43822024,3.9430263
23140880,4.3606424
9778945,3.90941
21822422,3.707869
382865,3.899971
16047983,3.9670281
54822,4.059811
9673284,4.3373184
199049,3.915667
6686092,4.064186
8113994,3.9835048
19104,4.0248046
20605813,4.120532
48044,4.119797
356063,4.002626
28462198,3.988899
15962,3.9305599
12967,3.8713992
189802,4.2565355
7171876,4.1321588
573142,3.903727
2017,4.144639
702304,4.0684223
10285,3.9513977
285746,4.0603747
17560674,4.0540733
22043566,4.0379353
23754479,3.9306283
11283685,3.8526368
7824057,3.8902934
90556,3.9526796
3257736,4.144639
2602455,3.9558008
17254682,3.959802
18659745,4.0420074
17564064,4.426518
6088374,3.7813697
17288675,4.0373054
17143,3.9795854
1337448,3.9555297
1034995,4.0947266
24722156,3.997552
10051438,3.9107275
20525981,4.0063624
550996,3.9497917
218460,4.140798
689010,3.9994
452220,4.0185823
352,4.14128
386270,4.000708
11698943,3.9247463
1829655,3.9932594
226868,3.873543
9833184,4.1587253
634263,3.9861774
19444003,4.2010736
23066,3.974655
1171,4.115346
17263570,4.102962
31752057,3.9341726
15771992,4.0548744
580898,4.144639
123060,3.903727
12966074,4.095228
289032,3.95142
20803611,4.242661
84553,3.884025
31580151,4.0453615
6693332,3.9930527
5063647,3.9379148
7865364,4.394533
89348,4.0262322
11725779,3.9739475
7066544,3.985312
62174,4.019382
31315146,3.923909
7905092,3.9573913
9631965,4.1069984
858381,4.0209937
181239,4.101754
744244,4.164301
38562,4.144868
415032,3.973923
10199908,4.119797
25007713,3.981615
7721416,3.959258
8501350,3.9407196
26193108,4.77174
24571033,3.832718
467573,4.0397286
5643846,4.023285
27262418,4.069895
25300956,4.063861
141354,3.9591346
537148,4.100003
13645303,3.9167066
12882349,4.008148
209881,4.062557
974193,4.144639
306399,3.971849
19433029,4.001756
24819967,4.407504
16201523,4.2551417
17916506,3.9636035
17311053,4.096632
169885,4.168918
1308827,4.0339384
301082,4.0564237
81912,4.011813
8407173,3.9110153
6699199,4.034862
23268552,4.176318
35117085,3.8352523
13483493,4.2347364
6326345,3.9588053
1838917,4.0021114
25911238,3.899886
70716,4.067623
18404285,4.0596547
13557124,4.0205345
16058610,3.9114974
93996,4.0781126
34272476,3.8804898
6515858,3.9143524
6076413,4.0222445
78218,3.8690345
11142955,4.0462384
216377,4.058258
294081,4.0737157
13566041,4.069898
19536001,4.0933175
7111400,4.2170153
30123186,3.9868855
2294984,3.9169948
23007,3.8487074
23468,3.97493
4214,3.9590244
25816447,3.886301
42967379,3.995373
12352225,3.9821224
13262789,3.9492369
830364,3.9365292
9570475,4.0856414
297593,3.9982798
21853636,3.7704196
10783217,4.066144
22094238,4.0812936
689905,4.1245017
162314,3.9712644
585134,4.0418754
6065629,3.8715806
825889,3.7556114
17999968,4.2667775
17193192,4.407504
186776,4.1474643
18513837,4.107932
21801491,4.045506
37623,3.975585
13136581,4.075543
16700253,3.9405544
32489971,3.841326
6334008,4.0121775
7779571,3.8715806
23245664,3.9749594
216196,3.928673
18664167,3.9641304
807636,4.0566707
12274,3.995604
223182,3.9005797
28650500,3.9239395
4776156,4.096169
6239731,4.77174
422134,4.0624623
42200926,4.371524
43521657,3.9752996
710826,4.0284834
86888,4.020786
510247,3.9636204
53033618,4.2811217
9637479,4.1031
406341,4.018228
91203,4.0164227
22568547,4.026808
911760,3.859118
428368,3.9196918
231560,3.8970606
20518655,4.0108943
15706108,3.928422
264894,3.985509
179064,4.0661526
15828695,3.9810503
6545036,4.047769
17400970,4.0502057
2812905,4.013245
12048398,3.8914607
20324107,3.8107731
6912781,3.9780722
12558094,4.1339116
1481702,3.8481712
32570788,4.0022783
1149772,4.114228
19336,4.1632237
10288614,4.0609417
569346,4.140834
521122,4.0549664
6395833,3.9424934
6434807,3.848455
208174,4.0767417
16065550,4.059528
71705,3.8912203
61930,4.0794377
295323,4.1121736
9774086,4.2734838
142462,4.1762223
6280226,3.9586816
6052079,3.9124932
10072160,4.0027585
218716,4.0778165
17179036,4.003408
18509604,4.0542345
7353219,3.790766
25150798,3.9360015
398868,4.0344687
23678552,4.0465355
7748196,4.0749755
55414,4.011267
13608557,4.1050053
11297,3.9421947
50714758,4.412002
6147366,4.1431923
18684615,3.9630451
9397967,4.01336
1508900,3.970658
33378951,3.9701662
25914022,4.3606424
17930729,4.0409536
346796,4.01226
281818,3.929757
3218719,4.142058
375642,4.12159
106126,4.0307827
21858914,3.9698496
272791,4.0132127
12908035,3.9592564
10645526,4.0027585
15768848,4.2660604
26176572,4.0653067
2528,3.9335334
8922087,3.8822634
21704,4.088562
17794305,4.152233
7506779,4.019382
40699666,4.0163145
2147058,4.0535903
8379374,4.0367656
765810,4.049655
28923193,4.1955147
18901,4.008902
1867640,4.057437
2166349,4.3606424
9283478,3.9333224
12413949,3.9982808
933188,4.028807
33458,4.1548815
248069,4.028811
6998357,3.937413
4691109,3.936457
42862101,4.1881657
145444,4.0189857
30988496,3.8271718
51299,3.9936702
9436327,4.1455846
6801582,4.068321
8230409,4.198581
10331318,4.236714
6283478,4.0221267
128429,3.9725747
17861717,3.9280562
18813530,4.118397
4601125,4.0753026
16180723,4.193605
24888548,4.394533
77520,4.132623
11125,3.9860103
15828714,4.097301
13528381,3.788254
11750648,4.008148
15848702,3.927048
23269110,4.314678
32182433,4.4388742
716097,3.861367
350788,4.0340548
12833894,3.914438
17333319,3.9154446
289663,4.01855
355789,4.0338225
1968573,4.0760074
17665478,3.9529772
133284,3.9964414
373915,3.945771
27305883,3.9996686
24204235,3.9497917
12884766,4.01226
1518161,3.9036577
22055137,4.01855
15774082,4.066202
93796,4.0701957
159322,4.0762663
6125225,3.9384544
18044412,3.9554977
20317261,4.254259
2035356,4.0515594
16123515,4.1970673
23302416,4.135128
26618003,3.9758952
24018203,4.2667775
427062,4.0340548
2494295,4.227384
963274,3.9141147
11903,3.9086728
443774,4.214597
21849362,4.040467
5997108,3.9835048
156463,3.9167743
1548616,4.0346346
80458,3.9972079
52564410,4.121976
842961,4.0156236
23305614,3.9422457
411496,3.96252
91767,4.2510853
33727,4.075442
216019,3.9277987
257213,4.0147758
3366149,3.9721122
18490712,3.8809237
22616554,4.076404
22917292,4.0500402
127567,4.1722484
1660305,3.8820624
19577,4.107658
7682,4.039843
1812454,3.946376
6139137,4.0021114
12648636,3.9752343
21886690,4.418971
13629064,4.0313597
535179,4.137516
493123,4.04429
17870014,4.145275
22782902,4.2930117
9642101,4.2074895
164783,3.9078083
11033155,4.371227
76525,3.9407365
27163019,4.0554514
6397405,4.067589
22591325,3.869968
29648,3.9475508
141627,3.8861525
6696843,4.0778165
954674,4.0259795
763594,4.109732
17017077,3.9711633
17309,4.168766
1419301,3.9936292
11468377,3.9857585
15929372,3.8745952
361396,4.0597153
17184,3.9714777
9592213,3.8909
10462030,3.9479737
15737855,3.9632044
13142429,4.1970673
65336,4.1898274
18458190,4.0154185
42870267,4.086026
41450662,3.987457
52736115,4.3521748
34702311,3.9936292
850202,4.140707
17851695,4.279456
43070,4.2342772
17156015,4.0343156
13586765,3.857008
12730666,3.9392667
14427,4.052632
20758629,4.1292577
19540203,4.158891
14286,3.9893966
1270698,3.9479737
281691,3.8632512
476733,4.078452
10412,3.9658358
1254709,4.156693
18579774,3.9324086
17900221,3.9139266
1312502,4.062915
6976,4.052812
52580991,4.1646886
10301321,3.8614523
1258027,4.144175
18142171,4.082494
26017870,3.9871194
6897048,4.086026
10315529,4.0632687
369042,4.12108
23398933,4.044426
181257,3.9702232
18810117,4.045506
222190,3.9399004
12675648,4.077579
192176,3.8905447
775983,4.1988835
561444,3.8823495
134361,4.0084286
30191641,3.9891984
24675,3.8716218
232467,3.9732137
18493694,4.022111
13432683,4.095194
483155,4.0221267
15055,3.9357452
10596,3.9994648
10472293,3.9562683
673799,3.8693225
23359964,3.9573913
17348129,4.062505
352921,4.032653
53363,4.0130773
958277,4.035351
20708773,3.9534822
25781691,3.8789291
3474906,4.041239
13418790,3.9391062
310258,4.1186266
18817098,3.9984515
9750872,3.9802425
351559,4.066144
268601,4.074739
1342830,3.9647846
64680,4.127106
9086623,4.0889707
22297138,4.051856
112200,4.019076
6219415,3.8262105
30047544,4.1835136
9718643,3.9818065
34464710,3.8289075
255371,3.953712
385742,4.0939555
1524513,4.057895
23944,4.042927
456,4.0103126
394027,3.9993927
1084444,3.9452055
6526307,3.991699
13498999,4.0145345
40037516,3.9403381
26114149,4.0157194
358355,4.166851
990565,3.9818487
20518842,3.853358
12505316,4.111945
4929272,4.1139975
1020956,4.0674653
363397,3.927409
4672074,4.2353573
9422270,4.0091047
1825519,4.0589943
22011241,4.154769
30623067,3.9352925
3630983,4.136441
13409499,3.9865558
824078,3.9862444
5246,3.977322
1567544,3.9167147
36072,3.9833152
34688189,4.453498
10559187,4.014629
2842796,3.9681342
30474,3.9500132
2396827,4.0978622
963270,4.081464
82821,3.931078
127437,3.9714975
22820335,4.197531
303472,4.0463037
552137,3.892122
76620,4.1350255
13107661,4.0391784
833550,4.022451
18189342,3.923666
243245,3.9115305
694010,3.9345078
683006,3.8966572
5033526,4.1904893
5820384,4.1043444
402009,4.0221267
35068512,3.8067932
23367265,3.975569
27269538,3.972028
6790148,3.8607101
1032696,4.0999794
6515206,4.059528
45109,4.140183
94135,3.8500097
10355662,3.8377595
29467232,4.0677233
1060439,4.0352764
7600897,3.975009
11080460,3.9865558
30257,3.995604
124854,4.0892744
29875363,3.993662
9132056,3.9685729
42246377,3.959005
8182682,4.037905
13517,3.9820914
175319,4.2347035
22819788,3.9494083
12049592,3.9444149
128657,4.1985965
586992,3.9728851
15818358,4.04917
2253212,4.0691996
14957862,3.8482983
101914,4.136441
18662102,4.407504
8978195,4.030011
15733346,4.0374737
97800,3.9365883
13294574,4.028086
571942,4.047034
19282938,4.0459585
8713500,3.9534822
10762643,3.876188
16130956,3.9925036
8647,4.1926765
103408,3.9743304
840163,4.156596
7553188,4.096706
93157,3.8429859
804414,4.015685
13142811,4.0701933
10507,3.9616036
2511327,4.116909
6594367,4.0535903
47970,4.0205345
32555,4.029602
123683,3.9539802
23208397,3.8942432
295651,4.049578
30335,4.0822034
22180659,4.0387473
13538873,4.121726
9673220,4.004991
132587,3.8820815
8180165,4.5794773
596259,3.9522233
1218077,4.2614994
158262,3.9066055
17339590,3.8436596
90360,3.8769784
13644336,4.1573567
882838,3.8745952
38232344,4.0079756
475036,3.916525
852470,4.07212
8813644,4.0816464
2587444,3.9818065
17349238,3.9050899
368089,4.057676
12876771,3.9838579
8797,3.9181414
3221533,4.103999
18191814,4.033526
37643470,4.2329063
253984,4.048376
568094,4.1262517
1484848,4.2653337
41637836,3.986008
762598,3.8312213
2149535,4.121947
872333,4.0752826
1128364,3.8097742
73931,3.9761941
475234,3.99926
7897851,4.038482
921818,4.0656667
17253247,3.8769734
8607349,3.9115002
116478,3.9551246
9443405,3.9566352
13628605,3.8354082
35959740,4.0072026
820480,4.131834
18493592,3.920846
83392,3.878655
3895,4.0361624
95693,3.9357576
13541657,4.0402327
30058589,4.2035856
33832831,3.879896
414147,4.030011
6668,3.9813888
83136,3.8377595
29875935,3.9583387
280005,4.014792
18865,4.1389008
18698406,4.1955147
21399166,3.9072666
4390,3.995604
25206202,4.77174
550508,4.0430093
28797579,4.0528216
25563103,3.990235
34810320,4.041945
14905,4.022107
15823480,4.1658716
179264,3.8801749
610189,4.2455387
436351,4.0163794
7707332,4.371227
36368759,3.9329517
23168483,3.836383
126609,4.1083784
6082288,4.325993
25412978,4.0190287
8306725,4.0510335
10827240,4.0132127
12667194,4.1097183
30056248,4.2329063
181087,3.9863136
11582010,4.07286
78127,3.9311664
13543100,3.8867342
409583,4.0882206
29633584,4.0241847
33807229,4.09347
16088671,4.2167997
36052454,3.9827762
24814,4.1843166
5065783,3.9397388
17932320,4.0948234
15786597,3.9771054
127232,4.0178885
41820,4.0584364
750692,4.0882206
2924318,4.1107197
1161439,4.0827
408862,3.9832566
9238506,4.016696
477728,4.084833
104212,4.0351424
356896,4.1520967
52123874,4.0328155
2414716,3.9069574
297909,4.198495
24987485,4.418971
1030044,3.9948375
12930,3.9670596
263175,4.236847
6218054,3.9324086
6003269,3.8856897
10783473,4.026173
18298132,4.008717
17372145,4.102211
521135,4.0486526
109726,4.0754585
30351390,3.8862634
12693556,4.101944
40471,3.8237886
2237784,3.909234
60100,3.9469209
2342280,4.0882206
12994082,4.0728965
16119090,3.943424
13600351,3.9869127
1017309,4.100012
24874,4.122094
60977,3.9892437
3086224,3.9562273
815786,3.9386377
29414792,3.7264652
24519,4.073349
12822765,4.1425743
18344535,3.993707
331010,4.0754585
8152618,3.8891463
11557282,3.963529
16008733,4.1085496
16148435,3.9622402
12412151,4.104697
8760281,3.9905708
307962,3.9330082
17830559,4.0670285
28020254,4.062373
570758,4.0727353
30091943,4.2824273
6402991,3.9858718
1169556,4.1450524
15704486,4.015034
52841333,4.217587
15747245,4.394533
41225989,4.371227
7244114,4.1331983
17469607,4.1970673
37741,4.106293
9277339,3.927241
12680907,4.0962996
27158835,3.8268588
43746510,4.3284984
10814946,4.0045586
106123,4.039541
359995,4.00456
11940644,3.974027
1703126,4.0589943
2880,4.206098
28454270,3.89645
6387180,3.942272
20604371,4.043375
15701635,4.2667775
514771,3.9513
129270,3.9970756
6659599,3.8844895
95659,4.0784783
33144,3.9417403
773858,3.9296632
8531229,3.980789
950143,3.907171
5957923,3.7265368
1482022,3.9892437
6306854,4.1419134
7909,4.034898
413617,3.9337587
28801469,3.9838943
6096134,3.9951887
13543594,4.0207086
278670,4.1383634
161910,3.962888
37435,4.059882
2972837,3.8866932
129972,3.7892048
25669866,4.003916
590962,3.9469488
2248060,3.8429224
6613398,4.5794773
130208,4.0370374
17214485,4.0144672
23388164,3.7923715
9771,4.002626
299085,4.035358
11803203,4.1137366
136990,4.0900373
439983,4.0451875
491888,4.145847
64466,4.1287427
3702423,3.8847075
153781,4.149672
13447366,4.1152444
17860567,4.107081
24874211,3.982149
8125720,4.0603747
19615646,3.955436
13557068,4.076683
468116,4.040661
3467451,3.9994
5083549,4.105904
715791,4.1863427
15752115,4.1229672
1510241,4.0927567
1311355,4.1431923
6590600,4.0978622
542011,4.109628
271261,4.093037
13445123,4.0908093
31328682,3.9141848
20557510,4.0374737
1747576,4.082566
17926698,4.5794773
13502963,4.095893
14431,4.059131
6284107,3.951095
92375,3.946889
9105432,3.7386332
148337,4.1217275
13630629,4.009427
17786794,4.018549
23016306,3.9307408
340587,4.0021114
27206334,3.9597929
8076962,4.0574102
780672,4.23288
817380,4.1050053
1509432,4.1099877
24568450,3.910521
9642279,3.933799
27470470,4.2762275
20660692,3.903727
25428125,4.023285
59924,3.995541
13642663,3.940027
6056519,4.120209
35900943,4.061316
13590683,4.0873303
71777,3.999587
30649795,3.88213
33835745,3.841268
15701521,4.3587403
224614,4.112221
20910157,4.1615324
66691,4.130013
3711150,4.01855
234724,4.07685
25736973,3.9633155
37486,4.0463533
327684,4.107658
17735785,4.0476418
13589131,3.8909054
41723459,4.159283
354364,3.989455
263149,4.113351
35570957,4.028163
23399036,3.9394054
25328105,3.886825
6057435,4.0712757
10486419,4.1407666
110519,3.9891984
25168622,4.407504
1575104,4.0832295
1016867,4.0609417
12064495,4.1455846
33160963,4.0608687
149812,3.977319
254310,3.9986687
570393,4.133331
13059054,4.0728965
17825218,4.0469995
1002873,4.055926
52670,4.0387454
12730051,4.095849
3068583,3.8861525
2065568,4.010204
816462,3.9369774
7090447,4.0573826
4605,3.9736917
462024,3.9403112
443845,4.1145706
9260632,3.986983
7527073,4.0147486
276477,4.0130773
531989,3.945771
36373647,4.047984
32920226,4.0706205
331344,4.041513
168323,4.0993056
41639186,3.921223
12946782,3.983874
18721065,4.325993
28382,3.9908543
46270,3.9614968
34866611,4.053276
18471117,4.244039
12551077,4.1618767
10031,4.022615
7841677,4.001382
11567308,4.0944195
13548107,4.047723
13167035,3.9443157
18512,4.0019307
20518878,3.854023
5503184,4.1777005
9310626,4.0243587
20718289,3.9402192
4071860,4.1330447
23206360,4.255088
38315,4.092469
27737,4.0471854
106085,4.098474
7142382,4.2353573
6080337,4.110632
2947312,4.0912614
25150931,4.1904893
15633168,4.0643945
510030,4.037241
6034422,3.8297
914743,3.9913545
18487669,4.1000485
20309175,3.9065197
9845575,4.000516
12384681,4.008148
3134656,3.9258213
9134923,3.9454396
12509806,4.0765333
109156,4.05098
8551693,4.052065
11614718,4.2387605
8951,4.1511154
27246123,3.8917027
13516321,4.07445
13612031,4.0466256
787903,4.0882206
28645638,3.8605607
23491560,4.0203643
414103,3.9312983
23168840,4.008717
26032887,4.178345
3459385,3.8429806
19283956,3.7836118
8586573,4.003635
34942,4.144175
565836,4.043683
433533,4.102024
1689628,3.854099
68531,4.1153984
214332,4.1342382
7543231,3.9366786
21276354,4.0904984
8668197,3.997548
8066786,3.8416104
2536,3.935635
752348,4.0609417
25883848,4.112273
6640559,4.005773
86455,4.0315013
39280445,3.9611351
20317106,3.9171743
6310782,3.9974203
9720766,4.0731096
2360662,3.9818065
6653469,4.0022783
16047541,3.965045
68597,3.9846296
568645,4.070157
10650890,4.2930117
1846648,3.914491
1911886,4.2824273
8683812,3.9611351
1364509,3.9760191
13540524,4.1020675
6691862,3.7993562
2823,4.0033584
12963369,3.9492369
3246724,3.9961855
27422533,4.0202584
31226653,4.4127855
13508220,4.0380616
13355603,4.037466
2314130,4.0529857
13023,3.978984
17185540,4.079928
347752,4.0907836
17979809,4.0208306
7432,4.0508456
26920,3.800911
38251237,3.967565
71865,4.0415273
20579287,4.0082707
3472820,3.9484673
39182872,3.975136
8513841,4.0117474
707086,4.161186
769896,4.052548
8341567,4.0907135
139253,3.9573913
8524429,3.922503
5034858,4.011127
18350798,3.8206391
33830437,3.939389
16719643,4.227384
6055166,3.9954991
25362312,3.9938924
42701,4.122228
1245244,3.991699
64725,4.051273
297249,4.0520186
23263813,4.0273
1255731,3.933981
20798954,3.9399354
18180821,4.1268015
7497552,3.999723
13564809,4.77174
13560655,3.8593204
25784766,3.7175455
132695,4.1058183
13509957,4.050832
14739760,4.1004
6624080,4.0084286
31188499,4.101396
40042024,4.00468
1870638,4.1238456
1852,4.0088224
10043433,3.9948375
12091888,3.8885052
1588709,4.133526
6507864,4.0273485
7892578,4.0939035
15743146,4.2306614
8437913,4.0232015
358149,4.1635046
1400424,4.04917
557103,4.043375
10838776,4.0609336
668638,4.081019
6297286,4.0726504
7726892,3.9842577
750130,4.174787
110248,3.9282672
26921,3.9917061
6398634,4.0661526
277190,4.064714
24081930,3.9485881
28166910,4.1291847
11363759,4.017847
125662,4.113351
13612397,4.0853095
13601859,3.9540646
2458709,4.0466447
28212,3.952532
6970738,3.9691362
32804488,3.860405
352325,3.9746015
3040,3.8566961
696514,3.9477527
156563,4.0901604
10246903,4.0856414
22443909,3.8257005
12121257,3.9552894
23344222,3.9125683
1001911,4.0937123
6382225,4.0882206
34521870,4.062366
10706337,4.090052
106096,4.0515594
4834391,4.023285
1070604,4.121672
5206353,4.4525857
1025740,4.019382
139657,3.9894476
17316489,4.0528846
23236763,3.9891984
25111119,3.8547132
6116673,4.0207086
67933,3.931025
202061,4.1696787
454367,4.0908093
754713,4.1439486
74389,4.339995
93375,4.1249075
127446,4.128589
2011,4.1422315
820394,4.0204844
21718,4.017087
16299256,4.0420275
26174821,3.9955623
37380,3.9470463
99177,4.102222
1275105,4.175645
18079646,4.0528846
1544060,4.0119286
9567,3.9974124
110494,4.0769215
40676609,3.981486
6280379,3.9213014
23760879,4.033123
7664735,3.9278088
9798177,4.0339518
85310,4.1201434
35023531,4.0030527
27476201,4.283961
3427390,4.0196733
138068,3.9104774
30821598,3.9354773
8853299,4.0187573
6871031,4.014377
9791906,3.908146
2253660,3.991699
558875,3.953041
16123804,3.927752
12445194,0.007251331
12411512,4.325993
862873,4.087063
27799987,4.244039
1862692,4.0870614
8479967,4.0712
20762665,4.0030704
20497446,4.181546
16038470,3.996888
13408967,4.0269933
8705483,4.030011
735250,3.8776119
92367,3.902513
6025160,3.9684403
8528702,4.0292053
18723957,4.022111
319399,4.0212445
1286268,3.9533112
624716,4.13188
28467898,3.9930663
34680719,4.052939
1103630,3.9820914
22396223,3.9721122
12403881,3.948494
18367554,3.8927658
566328,3.9698043
12818399,3.9277987
259020,3.9312391
9522,4.256995
16241160,3.965477
30140756,4.0174503
17932804,3.9407365
828114,4.0241847
17876893,4.0758824
490425,4.1113973
30326845,4.111393
6566667,4.2306614
217884,4.089109
1249931,3.9761028
1282266,3.960534
25963015,4.001563
606928,3.980924
2159700,3.7877948
1294946,4.036143
34498,4.112229
25205331,3.9033372
201287,3.9064674
10434391,3.9475749
12393684,4.0546746
228592,3.9596221
16277248,4.1313505
10049435,4.016992
114701,4.090819
50607589,3.958965
46065066,3.9503984
17288674,4.11557
30510,3.8987267
180630,4.0049767
24554547,3.9623823
122856,3.9766495
11100829,3.9324086
18596879,4.2132697
469208,4.0961714
19488665,3.797238
21971350,3.9518323
6098820,4.085825
17787759,4.0463996
26156773,4.040303
1131133,3.8757997
19065,4.01855
5992529,3.931078
23058402,3.9213014
9043552,4.0574565
1025845,4.014911
307753,4.0124865
224787,3.9365292
32166140,4.4388742
371269,3.8702023
24892774,3.820048
18169712,3.9934137
37797086,3.842902
11978250,4.1035843
11793764,4.061794
14992227,4.084833
21899819,4.134035
27015454,4.1780896
374494,4.037905
91476,4.1372333
7996,4.0579133
6987349,3.8142774
40676696,4.2824273
6580510,3.9076169
957282,4.089899
27242000,4.1904893
4633,4.002215
1540437,3.9130673
1020102,4.0095024
11256979,3.9407978
28664911,3.91712
16067683,4.027705
51738,3.9927385
18210758,3.864975
1387399,4.0873303
7739934,4.3250413
2210620,4.0747194
7866080,4.055293
13455553,3.8515851
275841,3.8738704
4811737,3.9971952
20886702,4.1065583
13049069,3.992627
20980373,4.0548587
89231,3.9226902
2946450,3.957204
42527866,3.845962
29658,3.9141147
2495127,4.018228
21415754,3.8965344
662446,4.244039
1612640,4.0193357
714569,3.9155087
22066090,4.0573134
22731942,3.8584306
7100490,4.062064
18878,4.1230817
2320431,4.0750785
20764548,3.8765306
15773615,3.9096658
15700338,3.9914336
342994,3.9792197
24179521,4.0325294
13597497,3.870884
20982872,4.037905
8146302,4.08542
22489107,4.0991597
19107177,4.77174
981693,4.0831504
1111630,4.100596
7058405,4.041108
17167084,4.126119
20413,4.0205183
10423245,4.407504
589904,3.9954383
21897163,3.9092164
596834,4.0328155
23353850,4.255088
6768411,4.056671
37558445,3.932165
10313480,3.7952402
4642752,4.0493093
834019,4.0283794
26848202,4.4580984
16074558,4.028688
673937,4.042831
33655366,4.1955147
690644,4.156804
7857713,4.0892744
23612194,4.1970673
7519179,4.2347364
9995050,4.2862163
60200,3.9068224
33143435,3.8315475
272599,3.94971
701564,4.057224
427379,4.0328155
50617,3.9524662
67920,4.063275
41574593,3.9599175
582638,4.0373054
20527133,3.921223
51848,3.9290822
19423603,4.062505
15705572,3.872529
3293749,3.9722714
564694,4.0753026
353325,3.8982852
11201324,4.04332
16045203,3.9161036
9724246,4.3606424
344351,3.9617422
24963,4.0947113
984021,3.958934
11387535,4.069239
758654,4.1632237
4917200,4.0715947
6957226,3.9896505
7139340,3.9949136
16099189,3.9066927
15860080,4.0404363
325416,4.122475
9495160,4.1103897
2893595,3.9315777
185152,3.9811146
1905582,3.874525
43218925,4.5441647
23121837,4.0146384
13623874,3.9376855
28943950,4.120403
60235,4.0422425
43810233,4.09813
963508,4.042568
9865,3.9554663
17678661,3.9647558
384786,3.8649313
2085319,4.0284834
13571644,4.013245
179142,3.9998088
23337384,3.9499252
11106458,4.143478
25461107,3.9925036
42195446,3.9286106
13085293,3.9984539
6250529,3.9728851
17667335,4.0812936
13605858,4.0979033
7510,4.0020223
15800934,4.0831103
26065589,4.2762275
2204611,4.0701933
16116139,4.237198
86238,4.1248183
13490570,4.0604844
40514431,3.9126484
18600489,3.856042
891081,3.9387681
18171853,4.08623
13487029,4.0518737
253077,4.062505
11065215,4.1109085
18039077,4.200007
30968750,3.8969884
173403,4.0344687
15851056,4.234984
6713700,4.0524254
11198312,4.0719266
9858605,4.12588
8614954,3.858585
1996122,4.1108093
16066896,3.8378694
18370024,3.9998732
25305006,0.007251331
29904287,4.018931
4459330,3.8874164
18515789,4.165862
23887,3.942329
18142403,3.8111312
76664,4.1428914
40225198,4.1223836
3106266,4.0649943
17317590,4.0974274
1279326,4.1744184
17877726,4.407504
13648,4.0371313
420732,4.0315967
15700405,3.9872825
25686927,4.044059
81826,3.9078083
99610,3.9974124
111626,3.9866726
3166194,4.258512
13595639,3.9638426
13532244,4.0767417
60935,3.976952
40937505,3.8919497
45436,4.0202665
67699,3.9021313
565701,3.9546492
411449,4.0402427
91724,4.0854106
22034,3.9795556
11455111,4.007091
43485109,4.394533
6533131,3.9793136
